stage,lon,lat,val
pearson_corr_period2,77.05253291677735,43.10929289057846,-0.009755385812205412
pearson_corr_period2,76.90944032477876,43.16817636607636,0.20666059052150876
pearson_corr_period2,77.06410363707842,43.08248519686794,0.13509580915587538
pearson_corr_period2,76.9838964283236,43.227172747057736,0.08113885362417786
pearson_corr_period2,77.00347796301769,43.086300200245795,-0.10065982682457014
pearson_corr_period2,76.95821967512678,43.14174856876377,-0.07898603612425475
pearson_corr_period2,76.892694784559,43.21890337666573,0.023070709780521233
pearson_corr_period2,76.9907416220015,43.09951836490097,-0.0651747197697281
pearson_corr_period2,76.86826617493836,43.21712071962391,-0.029262440502487316
pearson_corr_period2,76.85729221973017,43.22213568187262,0.06461673195917479
pearson_corr_period2,76.87345420253797,43.11320535566672,-0.1660606442623438
pearson_corr_period2,77.04410316131629,43.2428484537632,-0.041755918495336136
pearson_corr_period2,76.89311125002803,43.17683737506213,0.0708688228172465
pearson_corr_period2,77.00505963494223,43.11562632585649,0.0824327349794689
pearson_corr_period2,76.97814450252135,43.07786580294574,-0.007745781894812801
pearson_corr_period2,77.05828730771945,43.1284621517174,0.02459918580412164
pearson_corr_period2,76.83154842417994,43.221051169505415,0.013265606539807495
pearson_corr_period2,76.97408204974123,43.0989804990445,0.03576405101760825
pearson_corr_period2,76.86873437729227,43.238549958224034,-0.22495211877323415
pearson_corr_period2,77.05485045902566,43.15710659861932,0.02181035422700421
pearson_corr_period2,76.93201502225283,43.11336415610823,-0.005379819646006136
pearson_corr_period2,76.90182634688635,43.144272946970794,-0.09973864336181236
pearson_corr_period2,77.01547919033233,43.16672501943817,-0.057665565354498655
pearson_corr_period2,76.9998856755726,43.156067162643886,0.050237019889982366
pearson_corr_period2,76.93330425809967,43.227473066501126,-0.0931656082188898
pearson_corr_period2,77.05295809558388,43.142488743628235,-0.06659159434752854
pearson_corr_period2,76.91464260628298,43.18206189556945,-0.05931879949060183
